id,matrix,size_dist,lognorm_sigma,max_load_spec,max_load,top10pct_load,oversub,was__ns3__pmn_m,p99__ns3__pmn_m,was__ns3__pmn_mc,p99__ns3__pmn_mc,was__ns3__ns3_path,p99__ns3__ns3_path,was__ns3__pmn_m_path,p99__ns3__pmn_m_path
78,Matrix A,Hadoop,2.0,0.5159723315456286,0.5358173056351139,0.33536887745902827,4-to-1,0.22585215369818618,0.1776114105831138,0.22585215369818618,0.1776114105831138,0.051110519908698415,0.04162084250541711,0.22585215369818618,0.1776114105831138
79,Matrix C,CacheFollower,1.0,0.5450266051642836,0.5595463864623555,0.27018939402367215,4-to-1,0.2362278583726093,0.0601622959716217,0.2362278583726093,0.0601622959716217,0.35305717673515385,-0.05284201930898102,0.2362278583726093,0.0601622959716217
80,Matrix A,Hadoop,2.0,0.7350793657763435,0.8167962455670325,0.6481477750872138,1-to-1,0.5041571831089321,0.10442283448624678,0.5041571831089321,0.10442283448624678,0.6486026785724232,-0.1998670424534038,0.5041571831089321,0.10442283448624678
81,Matrix C,CacheFollower,2.0,0.6029843876836714,0.6239129204276983,0.2650556459063733,2-to-1,0.6149082380859581,0.07391041247935955,0.6149082380859581,0.07391041247935955,0.43705837550433524,-0.11352959676272545,0.6149082380859581,0.07391041247935955
82,Matrix A,Hadoop,1.0,0.37647944685565304,0.4189550844971574,0.33245773506301896,1-to-1,0.09023139027933365,-0.06885010781578589,0.09023139027933365,-0.06885010781578589,0.07288174425444068,0.0650825045909688,0.09023139027933365,-0.06885010781578589
83,Matrix C,CacheFollower,2.0,0.5614672863273176,0.5809763160458948,0.2468149763372368,2-to-1,0.471450016012595,0.08671787905975545,0.471450016012595,0.08671787905975545,0.3290632321808611,-0.10334348214644257,0.471450016012595,0.08671787905975545
84,Matrix A,WebServer,2.0,0.6463781020757684,0.6700008701528225,0.41901345560318276,4-to-1,0.20204879363457887,0.06048275010865769,0.20204879363457887,0.06048275010865769,0.06093622175262777,-0.10257955431643077,0.20204879363457887,0.06048275010865769
85,Matrix A,CacheFollower,1.0,0.6330249900710475,0.6391299436556912,0.5548140235866439,1-to-1,0.5750046467455066,0.21196564747351054,0.5750046467455066,0.21196564747351054,0.38903382940223985,-0.14296265611468847,0.5750046467455066,0.21196564747351054
86,Matrix C,WebServer,2.0,0.308329956610627,0.345162879609107,0.15617460587594548,4-to-1,0.2703725882165406,0.040012234764587165,0.2703725882165406,0.040012234764587165,0.11841061168350112,-0.01195347362777068,0.2703725882165406,0.040012234764587165
87,Matrix C,CacheFollower,2.0,0.5750752053631623,0.5950623471519887,0.2527991160442064,2-to-1,0.5532755836118145,0.08235118174369892,0.5532755836118145,0.08235118174369892,0.34719206873498987,-0.09866586867540406,0.5532755836118145,0.08235118174369892
88,Matrix C,WebServer,2.0,0.4886233680157534,0.5469260132911333,0.2212480289629138,2-to-1,0.4781255444764123,0.08647933216705435,0.4781255444764123,0.08647933216705435,0.12928669232534973,-0.03721239744850664,0.4781255444764123,0.08647933216705435
89,Matrix B,Hadoop,1.0,0.5817947562675669,0.5864292595372808,0.47347215960741645,1-to-1,0.06169840753419958,-0.7044711857753165,0.06169840753419958,-0.7044711857753165,0.0049854152056426826,-0.007157262079602582,0.06169840753419958,-0.7044711857753165
90,Matrix A,Hadoop,2.0,0.5611895251834542,0.6235555308300604,0.49480654711800054,1-to-1,0.2620382375172437,-0.09114725366054326,0.2620382375172437,-0.09114725366054326,0.11451426991616298,-0.13396306379407402,0.2620382375172437,-0.09114725366054326
91,Matrix C,WebServer,2.0,0.36708612320760126,0.4108863465933193,0.16621589045585727,2-to-1,0.39364488476281295,0.05285167873211418,0.39364488476281295,0.05285167873211418,0.14466050419683932,-0.018720781751305312,0.39364488476281295,0.05285167873211418
92,Matrix A,Hadoop,2.0,0.36583227014692055,0.4064646043244732,0.33981157979255794,2-to-1,0.08787436254347432,0.03630312154207579,0.08787436254347432,0.03630312154207579,0.06312314740117131,0.014291644809560671,0.08787436254347432,0.03630312154207579
93,Matrix B,CacheFollower,2.0,0.36343669711607274,0.3678814557730861,0.29664006858285824,4-to-1,0.023155878041277236,0.07872368171811954,0.023155878041277236,0.07872368171811954,0.004258266492800086,-4.622091366787904e-06,0.023155878041277236,0.07872368171811954
94,Matrix B,CacheFollower,2.0,0.7217600124331737,0.7229673648464457,0.6018948235892166,2-to-1,0.05192447496261452,0.29709486946090835,0.05192447496261452,0.29709486946090835,0.021734711670979685,-0.08824587766605091,0.05192447496261452,0.29709486946090835
